"Tag Code","Site Name","First Time Value","Count"
"3DD.0077B23718","BO4 - Bonneville WA Ladder Slots","5/26/2022 5:49:57 PM","1"
"3DD.0077B23718","BO3 - Bonneville WA Shore Ladder/AFF","5/26/2022 3:41:29 PM","1"
"3DD.003D371823","BO1 - Bonneville Bradford Is. Ladder","5/26/2022 7:27:53 AM","1"
"3DD.003D371823","BO3 - Bonneville WA Shore Ladder/AFF","5/23/2022 8:55:16 AM","1"
"3DD.0077B32F4A","BO1 - Bonneville Bradford Is. Ladder","5/23/2022 6:50:30 AM","1"
"3DD.003D3704BD","BO4 - Bonneville WA Ladder Slots","5/22/2022 3:57:21 PM","1"
"3DD.003D3704BD","BO3 - Bonneville WA Shore Ladder/AFF","5/22/2022 2:40:39 PM","1"
"3DD.00777476E4","BO1 - Bonneville Bradford Is. Ladder","5/22/2022 2:39:09 PM","1"
"3DD.0077B2F3AF","BO4 - Bonneville WA Ladder Slots","5/21/2022 6:30:08 PM","1"
"3DD.0077B2F3AF","BO3 - Bonneville WA Shore Ladder/AFF","5/21/2022 5:03:19 PM","1"
"3DD.0077B3A477","BO4 - Bonneville WA Ladder Slots","5/19/2022 3:15:14 PM","1"
"3DD.0077B3A477","BO3 - Bonneville WA Shore Ladder/AFF","5/19/2022 1:39:59 PM","1"
"3DD.0077B23453","BO4 - Bonneville WA Ladder Slots","5/18/2022 4:35:54 PM","1"
"3DD.0077B23453","BO3 - Bonneville WA Shore Ladder/AFF","5/18/2022 3:02:50 PM","1"
"3DD.0077B2D56F","BO4 - Bonneville WA Ladder Slots","5/17/2022 5:20:44 PM","1"
"3DD.0077B23453","BO1 - Bonneville Bradford Is. Ladder","5/17/2022 4:13:32 PM","1"
"3DD.0077B2D56F","BO3 - Bonneville WA Shore Ladder/AFF","5/17/2022 3:21:05 PM","1"
"384.3B23AC1C62","BO4 - Bonneville WA Ladder Slots","5/17/2022 11:27:07 AM","1"
"3DD.0077B3289D","BO4 - Bonneville WA Ladder Slots","5/16/2022 6:17:09 PM","1"
"3DD.0077AF2B8A","BO4 - Bonneville WA Ladder Slots","5/16/2022 5:54:00 PM","1"
